CUI	               Name	               Odds ratio (ASD vs Non-psychiatric)	               Odds ratio (ASD vs Psychiatric)	               Frequency (%, positive, ASD)	               Frequency (%,negative, ASD)	               Frequency (%,positive, Non-psychiatric)	               Frequency (%,negative, Non-psychiatric)	               Frequency (%,positive, Psychiatric)	               Frequency (%,negative, Psychiatric)	               TUI	      
              Similarity	                Seed NER
C0566314	Difficulty eat certain food	16.8025	16.8025	0.1979	0.0	0.1138	0.0126	0.0118	0.0	T033	0.5749	eating ability
C1262869	Body position, NOS	16.8025	16.8025	0.1979	0.0233	0.0379	0.0	0.0	0.0	T033	0.6768	body posture
C0037363	smile	16.8025	16.8025	0.1979	0.0349	0.1011	0.0	0.0118	0.0	T054	0.8241	social smiling
C1822065	Engages in creative play	16.8025	16.8025	0.1979	0.0349	0.0253	0.0126	0.0118	0.0	T033	0.8197	engages in creative play
C0474398	Disinhibited behaviour	16.8025	16.8025	0.1979	0.0466	0.0759	0.0253	0.0	0.0118	T033	1.0	finger-play behavior
C0023009	speech and language disorder	16.7257	16.7257	1.3622	0.1048	0.8217	0.0379	0.0825	0.0	T047	0.8172	speech and language delay
C4015243	Difficulties with fine motor skills and coordination	16.6961	16.6961	1.9327	0.0931	1.0367	0.0126	0.1179	0.0118	T033	0.8295	fine motor skills
C4060719	Unpleasant visual stimuli	16.398	16.398	0.7684	0.0349	0.4551	0.0126	0.0472	0.0118	T033	0.5257	reaction to sensory stimuli
C1960557	Sensory integration disorder	16.1485	16.1485	0.7568	0.0233	0.3034	0.0253	0.0472	0.0118	T047	0.5169	social interaction disorder
C0009460	Communication Impairment	16.1485	16.1485	0.7568	0.0349	0.354	0.0126	0.0472	0.0	T048	0.9221	semantic-pragmatic impairment
C0236826	language; developmental disorder, expressive	16.1456	16.1456	1.1294	0.0349	0.3793	0.0506	0.0707	0.0	T048	0.8492	expressive language
C0554985	Aggressive outburst	16.0913	16.0913	2.771	0.4308	0.8344	0.177	0.1768	0.0589	T048	0.7259	emotional outbursts
C0424605	Developmental delay (disorder)	15.9973	15.9973	13.9364	1.0828	3.2238	1.1504	1.0021	2.6998	T048	0.6811	delay language
C0018784	Sensorineural hearing loss (disorder)	15.8713	15.8713	0.5589	0.1514	0.3161	0.0253	0.0354	0.0	T047	1.0	hearing loss
C1271073	Visual perceptual weakness	15.8157	15.8157	0.1863	0.0116	0.177	0.0	0.0118	0.0	T047	0.5147	muscle weakness
C2164866	fine motor skills delayed	15.8157	15.8157	0.1863	0.0	0.0632	0.0	0.0	0.0	T033	1.0	fine motor skills
C3553159	Autism or autistic features	15.8157	15.8157	0.1863	0.0	0.0253	0.0	0.0118	0.0	T033	0.6675	autistic disorder
C0338614	Psychotic episodes	15.8157	15.8157	0.1863	0.0	0.1643	0.0506	0.0118	0.0	T048	0.6156	schizophrenia and disorders with psychotic features
C4022736	Impaired social reciprocity	15.8157	15.8157	0.1863	0.0116	0.0126	0.0	0.0	0.0	T048	1.0	social reciprocity
C0432347	UNCOMBABLE HAIR SYNDROME	15.8157	15.8157	0.1863	0.0	0.0632	0.0	0.0118	0.0	T047	0.7331	hair flicking
C2937292	Social engagement	15.8157	15.8157	0.1863	0.0	0.0	0.0	0.0	0.0	T033	0.7624	social engagement and responsiveness
C4060879	Marked change in behavior	15.8157	15.8157	0.1863	0.0116	0.1011	0.0126	0.0118	0.0	T033	0.5948	self-abusive behavior
C2165331	demonstrated behavior multiple patterns	15.8157	15.8157	0.1863	0.0116	0.1264	0.0	0.0118	0.0	T033	0.6055	finger-play behavior
C3554323	Impaired executive function (in some patients)	15.8157	15.8157	0.1863	0.0	0.0379	0.0126	0.0118	0.0	T033	0.9133	executive function
C0566243	Difficulty imitating gesture	15.8157	15.8157	0.1863	0.0349	0.0	0.0	0.0	0.0	T033	0.5458	imitation (learning)
C0422955	eye lazy	15.8157	15.8157	0.1863	0.4424	0.2908	0.177	0.0118	0.0354	T047	0.7078	eye to eye gaze
C1406026	receptive; language	15.6477	15.6477	0.7335	0.0931	0.2655	0.0885	0.0472	0.0	T048	1.0	delayed; language
C0175693	Syndrome, Russell Silver	15.3984	15.3984	0.7219	0.0233	0.1896	0.0126	0.0472	0.0236	T047	0.8424	cri-du-chat syndrome
C2188220	unusual behavior	15.3272	15.3272	2.6429	1.467	1.1504	0.6195	0.1768	0.1297	T184	0.7208	finger-play behavior
C1399930	Attention deficit-hyperactivity	15.206	15.206	0.5356	0.0699	0.4678	0.0253	0.0354	0.0	T048	0.6228	attention deficit disorder with hyperactivity
C0004402	Autosomal deletion syndromes	14.8721	14.8721	0.5239	0.0	0.2149	0.0126	0.0354	0.0	T047	0.5443	cri-du-chat syndrome
C0023012	Delayed language	14.8494	14.8494	2.0608	0.2329	0.6195	0.1264	0.1415	0.0354	T033	1.0	delayed; language
C1384485	delivery; normal	14.8207	14.8207	0.1746	0.0	0.1643	0.0126	0.0118	0.0118	T033	0.6331	obstetric delivery procedures
C3532948	Mild receptive language delay	14.8207	14.8207	0.1746	0.0	0.0759	0.0	0.0118	0.0	T048	0.8884	receptive language
C4274439	Developmental language comprehension impairment	14.8207	14.8207	0.1746	0.0	0.0632	0.0	0.0118	0.0	T048	0.6757	comprehension of simple language
C4022738	Neurodevelopmental delay	14.8207	14.8207	0.1746	0.0	0.0506	0.0253	0.0	0.0	T033	0.6811	delay language
C3161330	Profound intellectual disabilities	14.8207	14.8207	0.1746	0.0116	0.0	0.0	0.0	0.0	T048	0.5413	mental retardation
C0562445	Deficit behavior	14.8207	14.8207	0.1746	0.0	0.1011	0.0	0.0	0.0	T033	1.0	finger-play behavior
C2711410	Active but odd autism	14.8207	14.8207	0.1746	0.0233	0.0	0.0	0.0118	0.0	T048	0.5667	autistic disorder
C0517108	Uses phrases of two to three words	14.8207	14.8207	0.1746	0.0233	0.0126	0.0126	0.0	0.0	T033	0.6609	occasional use of neologisms or idiosyncratic words and phrases
C1845268	Lack of communication	14.8207	14.8207	0.1746	0.0349	0.1011	0.0	0.0	0.0	T033	0.6333	impairment of communication capability
C4062278	Difficulty in use of facial expressions	14.8207	14.8207	0.1746	0.0466	0.0126	0.0	0.0	0.0	T033	0.7567	facial expressions
C2919760	New sexual contact	14.8207	14.8207	0.1746	0.163	0.0506	0.0885	0.0118	0.0354	T033	0.5561	sexual issues
C0025361	Mental Processes	14.7585	14.7585	1.3739	0.3376	0.5942	0.2908	0.0943	0.0825	T041	1.0	mental process
C0016488	Food Selection	14.3502	14.3502	0.3376	0.0116	0.0506	0.0	0.0236	0.0	T055	0.5117	preparation of food
C2164864	delayed developmental milestones language	14.3502	14.3502	0.3376	0.0582	0.0253	0.0126	0.0236	0.0118	T033	0.8183	language milestones quite delayed
C0013384	DYSKINETIC SYNDROME	14.3502	14.3502	0.3376	0.1397	0.0759	0.0379	0.0236	0.0118	T047	0.8238	cri-du-chat syndrome
C0348027	Irritant behavior	14.2074	14.2074	0.5006	0.0233	0.2276	0.0	0.0354	0.0	T080	1.0	finger-play behavior
C0870532	contact eye	14.1222	14.1222	1.1526	0.0931	0.1517	0.0	0.0825	0.0118	T054	1.0	eye contact
C0012734	Disruptive behavior disorder, NOS	13.9977	13.9977	1.304	0.1979	1.3654	0.5436	0.0943	0.0236	T048	1.0	finger-play behavior
C3146223	Self Awareness	13.8555	13.8555	0.326	0.0349	0.1391	0.0	0.0236	0.0	T041	0.7374	interpersonal awareness
C0857332	clonic movements	13.8345	13.8345	0.163	0.0116	0.0253	0.0253	0.0	0.0354	T184	0.7457	stereotypical movements
C0424372	Biting own hand (finding)	13.8345	13.8345	0.163	0.0116	0.0	0.0	0.0	0.0	T033	0.6991	hand clapping
C0556281	Fine motor impairment	13.8345	13.8345	0.163	0.0	0.2023	0.0	0.0118	0.0	T033	0.6037	motor perseveration
C0562450	Very difficult to manage behavior	13.8345	13.8345	0.163	0.0116	0.0379	0.0	0.0118	0.0	T033	0.5021	finger-play behavior
C0035439	Rheumatic heart disease	13.8345	13.8345	0.163	0.0	0.1643	0.0253	0.0118	0.0	T047	0.5322	cardiovascular diseases
C4014389	Poor fine motor skills	13.8345	13.8345	0.163	0.0116	0.1138	0.0	0.0118	0.0	T033	1.0	fine motor skills
C2183452	difficulty understanding native language	13.8345	13.8345	0.163	0.0	0.0632	0.0	0.0118	0.0	T033	0.6578	difficulty understanding appropriate use of pronouns and speaking
C3810226	Speech deficits	13.8345	13.8345	0.163	0.0	0.0253	0.0	0.0	0.0	T033	0.5569	semantic-pragmatic impairment
C0564490	Inhibited behavior	13.8345	13.8345	0.163	0.0116	0.1391	0.0126	0.0118	0.0	T033	1.0	finger-play behavior
C0037822	Disorder speech	13.8345	13.8345	0.163	0.0116	0.0379	0.0253	0.0	0.0	T047	1.0	delayed; speech
C0452138	Sensorineural hearing loss, bilateral	13.8345	13.8345	0.163	0.0233	0.1643	0.0	0.0118	0.0118	T047	0.8577	hearing loss
C1860294	Hypersensitivity to sound	13.8345	13.8345	0.163	0.0233	0.0	0.0126	0.0118	0.0	T033	0.5739	abnormal response to sound
C0474399	Uncontrolled behavior	13.8345	13.8345	0.163	0.0233	0.0506	0.0	0.0118	0.0	T055	1.0	finger-play behavior
C0860101	Poor reading skills	13.8345	13.8345	0.163	0.0349	0.1391	0.0126	0.0118	0.0	T080	0.6332	loss of language skills or other skills
C0270972	cornelia de langes syndrome	13.8345	13.8345	0.163	0.0466	0.0126	0.0126	0.0	0.0	T047	0.5963	cri-du-chat syndrome
C0566009	Difficulty using non-verbal communication	13.8345	13.8345	0.163	0.0582	0.0253	0.0126	0.0	0.0	T033	0.9255	non-verbal communication
C0740409	BEHAVIOR PSYCHOTIC	13.8345	13.8345	0.163	0.0582	0.0632	0.0	0.0118	0.0	T048	1.0	finger-play behavior
C0584995	Difficulty writing	13.6897	13.6897	1.1177	0.0466	0.7585	0.177	0.0825	0.0	T048	0.6956	reading and writing
C0339002	Attention deficit hyperactivity disorder, predominantly inattentive type	13.6435	13.6435	4.9133	0.3027	4.6271	0.3413	0.3773	0.0236	T048	0.5696	attention deficit disorder with hyperactivity
C3854597	Self soothing repetitive behaviour	13.5458	13.5458	0.4774	0.0	0.2276	0.0126	0.0354	0.0	T048	0.8274	stereotyped, repetitive behavior
C1270972	cognitive disorder mild	13.3609	13.3609	0.3144	0.0	0.4046	0.0253	0.0236	0.0	T048	0.5283	social interaction disorder
C2206519	EEG temporal sharp waves	13.3609	13.3609	0.3144	0.0116	0.1517	0.0	0.0236	0.0	T033	0.5165	temporal region
C0221189	Jumping	13.3609	13.3609	0.3144	0.0815	0.1011	0.0759	0.0236	0.0236	T056	0.6875	unusual posturing; jumping while holding crotch
C0516654	Refrains from verbal outbursts	13.3609	13.3609	0.3144	0.0699	0.1391	0.0126	0.0236	0.0118	T033	0.5543	emotional outbursts
C0039082	Syndrome	13.3262	13.3262	3.6442	0.0815	4.9937	0.0	0.283	0.0	T047	0.8238	cri-du-chat syndrome
C2077827	intermittent anxiety	13.112	13.112	1.2225	0.0466	0.4046	0.0253	0.0943	0.0118	T184	0.5991	social anxiety
C0582145	Difficulty preventing undesirable behaviour	13.1007	13.1007	3.2949	0.1281	3.8053	0.0	0.2594	0.0118	T048	0.5375	immoderate behavior
C4017769	Self-injurious behavior (in some patients)	12.8983	12.8983	0.6054	0.0233	0.0759	0.0	0.0472	0.0	T033	0.8836	some self-stimulatory behavior
C0087169	Withdrawal symptom	12.8816	12.8816	0.4541	0.2096	0.2655	0.2655	0.0354	0.0354	T184	0.5395	onset of symptoms
C3842628	Cognitive problems	12.8622	12.8622	0.3027	0.0116	0.2528	0.0253	0.0236	0.0236	T033	0.6187	sleeping problems
C0424374	Scratches self	12.8622	12.8622	0.3027	0.0116	0.0506	0.0	0.0236	0.0	T033	0.7385	self concept
C0233592	Finger-flicking	12.8484	12.8484	0.1514	0.0	0.0379	0.0	0.0118	0.0	T048	1.0	finger flicking
C0175842	autistic children	12.8484	12.8484	0.1514	0.0	0.0126	0.0	0.0	0.0	T101	0.7418	autistic disorder
C0562571	Difficulty controlling aggression	12.8484	12.8484	0.1514	0.0116	0.0379	0.0	0.0	0.0	T033	0.5568	aggressive behavior
C2012267	goal weight in pounds	12.8484	12.8484	0.1514	0.0	0.3161	0.0379	0.0	0.0	T033	0.5726	pounds head
C0042530	Verbal Behavior	12.8484	12.8484	0.1514	0.0	0.0759	0.0	0.0	0.0	T055	1.0	finger-play behavior
C0751249	insomnia chronic	12.8484	12.8484	0.1514	0.0	0.0379	0.0126	0.0	0.0	T047	0.574	sleep disorders
C3531748	Borderline cognitive developmental delay	12.8484	12.8484	0.1514	0.0	0.0253	0.0126	0.0	0.0	T048	0.5441	language delay
C1867123	Severe expressive speech delay	12.8484	12.8484	0.1514	0.0	0.0885	0.0	0.0	0.0	T033	0.8384	speech delay
C2034434	parental concerns: sleeping	12.8484	12.8484	0.1514	0.1281	0.1264	0.1138	0.0118	0.0825	T184	0.6071	sleeping problems
C3810435	Minimal to absent speech	12.8484	12.8484	0.1514	0.0349	0.0379	0.0	0.0	0.0	T033	0.6744	delayed; speech
C0038586	SUBSTANCE USE DISORDER	12.8484	12.8484	0.1514	0.0815	0.5815	0.1011	0.0118	0.0	T048	0.7138	substance abuse
C0009241	cognition disorder	12.7237	12.7237	2.0608	0.1746	0.9861	0.1138	0.1651	0.0707	T048	0.6463	migraine disorders
C0564406	Difficulty understanding own emotions	12.592	12.592	3.8654	0.3609	0.885	0.1643	0.3183	0.0472	T033	0.5772	managing internal emotions
C4060636	Environmental change	12.5483	12.5483	0.4424	0.0349	0.0885	0.0506	0.0354	0.0236	T033	0.5395	reaction to unexpected change
C3687424	Abnormal vocalization	12.5483	12.5483	0.4424	0.0582	0.4172	0.1011	0.0354	0.0118	T033	0.8524	stereotypic vocalization
C2371976	Combining words into phrases	12.5483	12.5483	0.4424	0.0699	0.0885	0.0506	0.0354	0.0	T041	0.7714	phrases
C0846617	Genetic assessment	12.511	12.511	1.4553	0.1048	0.3034	0.0126	0.1179	0.0118	T058	0.6516	assessment result
C0860549	Refeeding Syndrome	12.3678	12.3678	0.2911	0.0699	0.4298	0.0885	0.0236	0.0118	T047	0.8238	cri-du-chat syndrome
C0476241	delayed developmental milestones	12.3536	12.3536	1.1526	0.1863	0.2781	0.1138	0.0943	0.0354	T033	0.7537	motor milestones
C0423542	Finding of ability to hear loud voice	12.2178	12.2178	0.4308	0.0116	0.1517	0.0126	0.0354	0.0	T033	0.5284	ability to sustain speech
C2921140	Frontal lobe and executive function deficit	12.1368	12.1368	0.7102	0.0233	0.2908	0.0126	0.0589	0.0	T184	0.6975	executive function
C0013985	Emotional disturbance NOS	12.1368	12.1368	0.7102	0.1048	0.7585	0.0759	0.0589	0.0118	T048	0.6751	emotional outbursts
C0424092	withdrawn	11.8803	11.8803	2.0608	0.0582	1.0367	0.0	0.1768	0.0118	T033	0.7973	somewhat withdrawn
C0206308	dual diagnosis psychiatry	11.8694	11.8694	0.2794	0.0699	0.1138	0.1138	0.0236	0.0943	T033	0.5815	primary diagnosis
C1301509	Severe visual impairment	11.8694	11.8694	0.2794	0.0116	0.1643	0.0379	0.0236	0.0118	T047	0.5212	semantic-pragmatic impairment
C0424247	hand flapping (physical finding)	11.8694	11.8694	0.2794	0.0233	0.1011	0.0126	0.0236	0.0	T033	1.0	hand flapping
C0233585	Foot tapping	11.8541	11.8541	0.1397	0.0116	0.0759	0.0	0.0118	0.0	T048	0.5168	tapping finger and thumb together
C1845863	Speech and language delay, severe	11.8541	11.8541	0.1397	0.0	0.0253	0.0	0.0	0.0	T033	0.6682	delayed speech and language
C2183954	limited spoken vocabulary	11.8541	11.8541	0.1397	0.0116	0.0253	0.0	0.0	0.0	T033	0.8188	limited vocabulary
C0233717	Latency of speech response	11.8541	11.8541	0.1397	0.0116	0.1011	0.0126	0.0118	0.0	T048	0.7243	delayed; speech
C0234779	Phonation volume	11.8541	11.8541	0.1397	0.0	0.0253	0.0	0.0	0.0	T033	0.5129	intonation volume rhythm rate
C3266164	Dropped head syndrome	11.8541	11.8541	0.1397	0.0116	0.0759	0.0	0.0	0.0118	T047	0.6094	cri-du-chat syndrome
C0517259	Maintains focus	11.8541	11.8541	0.1397	0.0	0.1011	0.0	0.0118	0.0	T033	0.6104	attention and focus
C1841787	Autism or autistic-like condition	11.8541	11.8541	0.1397	0.0116	0.0126	0.0	0.0	0.0	T033	0.5211	autism spectrum disorder related condition
C0443272	Overactive	11.8541	11.8541	0.1397	0.0	0.1517	0.0506	0.0	0.0	T080	0.5001	overactivity
C4280573	Communication delay	11.8541	11.8541	0.1397	0.0116	0.0126	0.0	0.0	0.0	T033	0.6811	delay language
C2170451	repetition with secondary hand flapping	11.8541	11.8541	0.1397	0.0116	0.0	0.0	0.0	0.0	T033	0.7655	hand flapping
C2136033	plays musical instrument	11.8541	11.8541	0.1397	0.0	0.0379	0.0	0.0	0.0	T033	0.5115	plays with toys
C1273865	Past medication	11.8541	11.8541	0.1397	0.0	0.0506	0.0	0.0118	0.0	T033	0.5815	medications during pregnancy
C0392335	Cognitive function	11.8541	11.8541	0.1397	0.0233	0.0759	0.0253	0.0118	0.0	T041	0.7211	pathologic function
C0349331	Other pervasive developmental disorders	11.8541	11.8541	0.1397	0.0233	0.0379	0.0379	0.0118	0.0118	T048	0.6509	pervasive child development disorders
C0031212	personality disorders	11.8541	11.8541	0.1397	0.2096	0.1517	0.1643	0.0118	0.0707	T048	0.6463	migraine disorders
C2227330	sleep assessment early insomnia	11.8541	11.8541	0.1397	0.0349	0.0506	0.0	0.0	0.0	T033	0.6603	sleep disorders
C0424042	Abnormal perception	11.8541	11.8541	0.1397	0.0349	0.0379	0.0632	0.0118	0.0118	T033	0.7251	color perception
C4014493	Regression of early motor skills	11.8541	11.8541	0.1397	0.0582	0.0	0.0126	0.0118	0.0	T033	0.8416	motor skills
C0439824	Verbal	11.8541	11.8541	0.1397	0.0582	0.1138	0.0126	0.0	0.0	T080	0.7607	communication verbal
C0497511	Problem;behaviour;partner	11.6286	11.6286	5.7166	0.1863	3.2996	0.1517	0.5187	0.0825	T033	0.7325	finger-play behavior
C0025362	Retardation (Mental)	11.5986	11.5986	1.3506	1.1992	0.6068	1.3274	0.1179	0.224	T048	1.0	mental retardation
C0278076	Tic, behavioral	11.3864	11.3864	0.9314	0.0815	0.5183	0.0126	0.0825	0.0118	T048	0.5883	tics and mannerisms
C1948151	attempts suicide/homicide	11.2241	11.2241	0.3959	1.9793	0.1011	0.847	0.0354	0.224	T033	0.5279	limited attempt
C1828392	Medication regimen behavior finding	11.2241	11.2241	0.3959	0.1048	0.0759	0.0253	0.0354	0.0	T033	0.5445	immoderate behavior
C4064081	significant difficulty in verbal and non-verbal communication	11.0086	11.0086	3.7606	0.2678	1.024	0.177	0.3537	0.1297	T033	0.7591	difficulty using non-verbal communication
C0520966	Abnormal coordination, NOS	10.9559	10.9559	0.8965	0.1514	0.4172	0.0759	0.0825	0.0472	T033	0.5574	abnormal speech
C0850751	Problem;eating;behavioural	10.9363	10.9363	0.6404	0.1979	0.5689	0.2402	0.0589	0.4952	T048	0.5636	poor eating behavior
C0563152	Black and white thinking	10.9046	10.9046	0.5123	0.0116	0.1138	0.0253	0.0472	0.0	T033	0.5907	visual thinking
C0233632	thought disturbance	10.8911	10.8911	0.3842	0.0582	0.1011	0.0253	0.0354	0.0118	T033	0.6991	visual thinking
C2215660	aggression towards parent	10.8911	10.8911	0.3842	0.0815	0.2908	0.0506	0.0354	0.0	T055	0.5138	aggressive behavior
C0751899	transient; tic	10.877	10.877	0.2561	0.0	0.3287	0.0	0.0236	0.0	T184	0.5883	tics and mannerisms
C4062259	Temper outbursts	10.877	10.877	0.2561	0.0116	0.4551	0.0506	0.0236	0.0	T033	0.7259	emotional outbursts
C0009452	COMMUNICATION	10.877	10.877	0.2561	0.0233	0.0759	0.0126	0.0236	0.0	T054	0.7627	communication verbal
C3809495	Autism (in some patients)	10.8686	10.8686	0.1281	0.0	0.0	0.0	0.0	0.0	T033	0.6514	some echolalia
C3161184	Dementia, with aggressive behavior	10.8686	10.8686	0.1281	0.0	0.0	0.0	0.0118	0.0	T047	0.8273	aggressive behavior
C0474411	Complex mannerisms - behavior	10.8686	10.8686	0.1281	0.0	0.0126	0.0	0.0118	0.0	T033	0.7683	finger-play behavior
C0522174	Delinquent behavior	10.8686	10.8686	0.1281	0.0	0.0759	0.0	0.0	0.0	T048	1.0	finger-play behavior
C0563712	Ability to control emotions	10.8686	10.8686	0.1281	0.0	0.0126	0.0	0.0118	0.0	T033	0.6502	managing internal emotions
C1847390	Mild distal sensory deficits	10.8686	10.8686	0.1281	0.0	0.0885	0.0	0.0	0.0	T033	0.5027	sensory intolerance
C0517165	Identifies with same-sex peer group	10.8686	10.8686	0.1281	0.0	0.0	0.0	0.0	0.0	T033	0.5626	no friends in his peer group
C3839816	Moderate cognitive impairment	10.8686	10.8686	0.1281	0.0	0.0379	0.0	0.0	0.0	T033	0.5227	semantic-pragmatic impairment
C3836954	language / communication	10.8686	10.8686	0.1281	0.0	0.2149	0.0	0.0	0.0	T033	0.6306	delayed; language
C0162739	Syndrome, HELLP	10.8686	10.8686	0.1281	0.0116	0.0126	0.0	0.0118	0.0	T047	0.8238	cri-du-chat syndrome
C0237479	articulation speech	10.8686	10.8686	0.1281	0.0	0.177	0.0	0.0118	0.0	T033	0.8443	delayed; articulation
C1398083	agitated; state	10.8686	10.8686	0.1281	0.0	0.0632	0.0	0.0	0.0	T184	0.5644	hand flapping when agitated
C0178556	communication behavior	10.8686	10.8686	0.1281	0.0116	0.0379	0.0	0.0118	0.0	T054	0.7203	finger-play behavior
C4064319	play impairment stares blankly at play objects rather than manipulating them	10.8686	10.8686	0.1281	0.0	0.0759	0.0126	0.0118	0.0	T033	0.5717	play linked to highly stereotyped use of objects
C0232693	Bowel sounds, NOS	10.8686	10.8686	0.1281	0.0	0.1517	0.0	0.0118	0.0118	T033	1.0	sing-songy sounds
C2010447	garbled words	10.8686	10.8686	0.1281	0.0	0.0506	0.0	0.0	0.0	T184	0.7096	no words
C0556472	Casual sexual relationship	10.8686	10.8686	0.1281	0.0116	0.1138	0.0126	0.0118	0.0	T033	0.5684	sexual issues
C0233461	Emotional impulsivity	10.8686	10.8686	0.1281	0.0	0.1011	0.0	0.0	0.0	T048	0.5042	response inhibition
C0023003	giedion langer syndrome	10.8686	10.8686	0.1281	0.0233	0.0	0.0	0.0118	0.0	T047	0.8509	cri-du-chat syndrome
C3810456	Poor language	10.8686	10.8686	0.1281	0.0233	0.0379	0.0	0.0	0.0	T033	1.0	delayed; language
C4035674	Purposeful sensory experiences	10.8686	10.8686	0.1281	0.0233	0.0379	0.0379	0.0	0.0	T033	0.5207	reaction to sensory stimuli
C0022735	Klinefelter's syndrome NOS	10.8686	10.8686	0.1281	0.0233	0.1011	0.0126	0.0	0.0	T047	0.8287	cri-du-chat syndrome
C2372114	Shared cooperative play	10.8686	10.8686	0.1281	0.0233	0.0126	0.0	0.0	0.0	T056	0.7567	enjoys parallel active play but little or no cooperative play
C4021776	Voice abnormality	10.8686	10.8686	0.1281	0.0349	0.0506	0.0253	0.0118	0.0	T033	0.566	speech with abnormality
C0162635	syndrome angelman	10.8686	10.8686	0.1281	0.0349	0.0253	0.0	0.0118	0.0	T047	1.0	angelman syndrome
C1834433	Obsessive-compulsive trait	10.8686	10.8686	0.1281	0.0349	0.1264	0.0126	0.0118	0.0	T033	0.7869	personal traits
C0234804	Harsh voice quality	10.8686	10.8686	0.1281	0.0466	0.0759	0.0126	0.0	0.0118	T184	0.5802	high pitched quality of speech
C1820711	Excessive talking	10.8686	10.8686	0.1281	0.0699	0.1138	0.0506	0.0118	0.0	T033	0.6334	talking to self
C0589402	Lack of awareness finding	10.561	10.561	0.3726	0.0233	0.2402	0.0126	0.0354	0.0	T033	0.568	interpersonal awareness
C3150609	Aggressive behavior (2 patients)	10.561	10.561	0.3726	0.0349	0.0885	0.0126	0.0354	0.0	T033	1.0	finger-play behavior
C1822049	Interacts with peers	10.5413	10.5413	2.5498	0.5356	0.8217	0.2023	0.2476	0.0707	T033	0.721	group play with peers
C2183462	difficulty with abstract arithmetic processes	10.3831	10.3831	0.2445	0.0	0.0759	0.0	0.0236	0.0118	T033	0.5135	abstract thinking
C0600104	Obsessive compulsive behaviour	10.3627	10.3627	4.6804	1.5718	2.1745	1.4159	0.4716	0.448	T048	1.0	compulsive behavior
C0085271	Behavior, Self-Injurious	10.3031	10.3031	13.9131	5.3906	3.5904	3.2743	1.5444	1.8746	T055	1.0	self-injurious behavior
C1735324	Fine motor delay	10.2777	10.2777	0.7219	0.0	0.4678	0.0253	0.0707	0.0	T033	0.5975	motor perseveration
C0474407	Bizarre behaviour	10.2282	10.2282	0.3609	0.0349	0.1643	0.0885	0.0354	0.0236	T033	1.0	finger-play behavior
C0558189	abnormal movements	10.0805	10.0805	1.1759	2.4101	0.5563	1.1884	0.1179	0.3891	T033	0.7457	stereotypical movements
C0178647	Friendship	10.0328	10.0328	2.9922	0.5705	0.8597	0.1517	0.3065	0.0707	T054	1.0	friendships
C0813142	circadian rhythm disorders	10.0088	10.0088	4.9598	0.6054	2.1745	0.4172	0.5187	0.1179	T047	0.5147	sleep disorders
C4014388	Poor adaptive skills	9.8983	9.8983	0.3493	0.0699	0.3034	0.0	0.0354	0.0	T033	0.7615	adaptive life skills
C0516693	Monitors intensity of anxiety	9.8893	9.8893	0.2329	0.0116	0.2528	0.0253	0.0236	0.0	T033	0.5301	social anxiety
C1854882	Absent speech	9.8893	9.8893	0.2329	0.0349	0.1011	0.0126	0.0236	0.0	T033	1.0	delayed; speech
C1696701	Skin-picking	9.8893	9.8893	0.2329	0.0349	0.0885	0.0126	0.0236	0.0	T048	0.6559	picking or pulling hair out
C0847233	Pulling at;ear	9.8893	9.8893	0.2329	0.0466	0.0379	0.0253	0.0236	0.0	T184	0.5598	hair pulling
C0454644	Delayed speech and language development	9.8799	9.8799	3.3881	0.2561	1.1884	0.1391	0.3537	0.0354	T033	0.9378	delayed speech and language development
C0042943	Voice Quality	9.8747	9.8747	0.1164	0.0116	0.0379	0.0379	0.0	0.0354	T080	0.6671	repetitious, recitation-like quality
C1385300	behavioral disorder; adjustment reaction	9.8747	9.8747	0.1164	0.0	0.0	0.0	0.0118	0.0	T048	0.5331	social interaction disorder
C4021536	Mild conductive hearing impairment	9.8747	9.8747	0.1164	0.0	0.1011	0.0	0.0	0.0	T033	0.6943	hearing loss
C0494432	Mixed disturbance of conduct and emotion NOS	9.8747	9.8747	0.1164	0.0116	0.1896	0.0	0.0118	0.0	T048	0.5552	showing emotion
C2183417	difficulty finding desired words	9.8747	9.8747	0.1164	0.0	0.0126	0.0	0.0	0.0	T033	0.5505	has some language difficulties as well as flipping words in sentences and difficulty with pronunciation
C4066153	BRIEF global executive composite T-score	9.8747	9.8747	0.1164	0.0	0.0126	0.0	0.0	0.0	T033	0.6174	executive function
C0028326	Noonan syndrome	9.8747	9.8747	0.1164	0.0116	0.0506	0.0	0.0	0.0	T047	0.8238	cri-du-chat syndrome
C4029827	celf-4 core language score	9.8747	9.8747	0.1164	0.0	0.0379	0.0	0.0	0.0	T033	0.6367	delayed; language
C0858725	Twitching of neck and face	9.8747	9.8747	0.1164	0.0	0.0632	0.0	0.0118	0.0	T184	0.5072	expressionless face
C1320380	Phototherapy: mood regulation	9.8747	9.8747	0.1164	0.0116	0.1011	0.0	0.0118	0.0	T058	0.5921	mood disorders
C4060627	Insufficient interest in learning	9.8747	9.8747	0.1164	0.0116	0.0	0.0	0.0118	0.0	T033	0.6095	interest in peers
C1848207	Poor speech	9.8747	9.8747	0.1164	0.0	0.0	0.0	0.0	0.0	T033	1.0	delayed; speech
